,fdc_id,gtin_upc,branded_food_category,Kincaid_Score,FleschReadingEase,DaleChallIndex,num_words,complex_words_dc
1625,909070,041497285914,Pasta Dinners,20.290000000000003,113.45500000000001,19.527308695652174,92,66
1626,911692,041415041233,Pasta Dinners,5.080000000000002,153.04000000000002,16.990583018867923,53,36
1627,912698,20736200,Pasta Dinners,8.59,143.90500000000003,16.89879677419355,62,40
1628,913886,076924889045,Pasta Dinners,11.71,135.78500000000003,17.484785714285714,70,46
1629,914894,092825103905,Pasta Dinners,8.59,143.90500000000003,16.389441935483873,62,38
1630,916478,857183005656,Pasta Dinners,-3.1099999999999994,174.35500000000002,15.5858875,32,21
1631,916938,857183005878,Pasta Dinners,1.5700000000000003,162.175,16.943672727272727,44,31
1632,917518,041318300475,Pasta Dinners,11.71,135.78500000000003,17.71035714285714,70,47
1633,918446,688267526695,Pasta Dinners,7.030000000000001,147.965,15.225024137931033,58,32
1634,918880,015300014329,Pasta Dinners,-0.23888888888888715,160.895,14.632933333333336,36,21
1635,919288,085239078181,Pasta Dinners,7.420000000000002,146.95000000000002,16.19747627118644,59,36
1636,919296,085239078174,Pasta Dinners,7.420000000000002,146.95000000000002,16.19747627118644,59,36
1637,919302,085239078150,Pasta Dinners,-3.889999999999999,176.38500000000002,15.651166666666665,30,20
1638,919304,085239078167,Pasta Dinners,-2.719999999999999,173.34,16.756936363636363,33,24
1639,920672,041415040236,Pasta Dinners,7.810000000000002,145.935,17.139166666666668,60,40
1640,920946,098487300188,Pasta Dinners,15.220000000000002,126.65000000000002,16.349330379746835,79,44
1641,923836,856587004548,Pasta Dinners,16.0,124.62000000000002,15.841507407407407,81,42
1642,923856,819710020280,Pasta Dinners,4.690000000000001,154.055,15.628969230769231,52,31
1643,924000,810016283096,Pasta Dinners,5.859999999999999,151.01000000000002,16.699772727272727,55,36
1644,924026,036800469518,Pasta Dinners,10.93,137.815,14.207682352941175,68,31
1645,925300,819710020273,Pasta Dinners,5.859999999999999,151.01000000000002,16.12559090909091,55,34
1646,925430,708820048751,Pasta Dinners,15.220000000000002,126.65000000000002,16.349330379746835,79,44
1647,925706,077890467336,Pasta Dinners,0.7899999999999991,164.205,13.614700000000001,42,21
1648,925770,640173375095,Pasta Dinners,4.690000000000001,154.055,16.23627692307692,52,33
1649,926666,041318300000,Pasta Dinners,9.370000000000001,141.875,16.186212500000003,64,38
1650,927840,041000002366,Pasta Dinners,7.420000000000002,146.95000000000002,17.26798474576271,59,40
1651,927842,041000002397,Pasta Dinners,9.370000000000001,141.875,17.41980625,64,43
1652,928200,032251525360,Pasta Dinners,21.460000000000004,110.41000000000001,19.318394736842105,95,66
1653,929594,011110863195,Pasta Dinners,14.05,129.69500000000002,18.00202105263158,76,51
1654,929826,011110809780,Pasta Dinners,10.150000000000002,139.84500000000003,16.958281818181817,66,42
1655,933642,888683109261,Pasta Dinners,3.5199999999999996,157.10000000000002,16.37873673469388,49,32
1656,933644,888683109278,Pasta Dinners,-1.1600000000000001,169.28,15.713862162162163,37,24
1657,933646,888683109254,Pasta Dinners,0.7899999999999991,164.205,16.246366666666667,42,28
1658,935614,014500031570,Pasta Dinners,4.690000000000001,154.055,13.807046153846155,52,25
1659,936046,078742333786,Pasta Dinners,12.880000000000003,132.74,17.423464383561644,73,47
1660,936048,078742333779,Pasta Dinners,11.32,136.8,17.814407246376813,69,47
1661,936598,078742212890,Pasta Dinners,12.100000000000001,134.77,17.610635211267606,71,47
1662,936936,041318300543,Pasta Dinners,8.59,143.90500000000003,16.13476451612903,62,37
1663,936946,041318300253,Pasta Dinners,8.59,143.90500000000003,16.13476451612903,62,37
1664,938508,816143080034,Pasta Dinners,12.490000000000002,133.755,16.418533333333336,72,42
1665,938564,816143080010,Pasta Dinners,3.91,156.085,16.2221,50,32
1666,939592,032251528194,Pasta Dinners,19.12,116.50000000000001,18.34101235955056,89,58
1667,939602,032251528170,Pasta Dinners,19.900000000000002,114.47000000000001,17.693506593406596,91,55
1668,941494,042563604233,Pasta Dinners,0.40000000000000036,165.22000000000003,16.06839268292683,41,27
1669,941642,092825103875,Pasta Dinners,10.150000000000002,139.84500000000003,16.47979696969697,66,40
1670,941962,030034933906,Pasta Dinners,15.220000000000002,126.65000000000002,17.94831772151899,79,52
1671,941966,030034933913,Pasta Dinners,15.220000000000002,126.65000000000002,17.94831772151899,79,52
1672,942756,093709902058,Pasta Dinners,6.640000000000001,148.98000000000002,14.774226315789473,57,30
1673,943520,077890474266,Pasta Dinners,3.5199999999999996,157.10000000000002,17.34547142857143,49,35
1674,943680,4099100010510,Pasta Dinners,9.370000000000001,141.875,17.91324375,64,45
1675,943764,4099100003246,Pasta Dinners,3.129999999999999,158.115,15.88605,48,30
1676,943774,4099100003093,Pasta Dinners,24.970000000000002,101.27500000000002,18.967303846153847,104,67
1677,944228,4099100002867,Pasta Dinners,-10.91,194.655,17.390033333333335,12,10
1678,944838,036800411272,Pasta Dinners,8.59,143.90500000000003,16.13476451612903,62,37
1679,948552,070253001017,Pasta Dinners,18.73,117.51500000000001,17.511186363636362,88,53
1680,948844,814866028258,Pasta Dinners,29.650000000000002,89.09500000000001,19.054668965517244,116,71
1681,950537,759283400051,Pasta Dinners,4.690000000000001,154.055,15.932623076923077,52,32
1682,950635,041497286522,Pasta Dinners,10.540000000000003,138.83,16.38656567164179,67,40
1683,951015,041497286683,Pasta Dinners,6.25,149.995,16.564814285714284,56,36
1684,951337,036800183100,Pasta Dinners,12.100000000000001,134.77,15.83148028169014,71,39
1685,951339,036800100657,Pasta Dinners,32.379999999999995,81.99000000000002,18.98022682926829,123,72
1686,951343,036800360266,Pasta Dinners,11.71,135.78500000000003,17.71035714285714,70,47
