,fdc_id,gtin_upc,branded_food_category,Kincaid_Score,FleschReadingEase,DaleChallIndex,num_words,complex_words_dc
1560,884106,078742044941,Cream,-12.08,197.70000000000002,11.100677777777777,9,4
1561,884108,078742044552,Cream,-9.739999999999998,191.61,12.801833333333335,15,8
1562,884478,073420116149,Cream,-12.86,199.73000000000002,13.006557142857144,7,4
1563,884900,814633019182,Cream,0.010000000000001563,166.235,14.69975,40,23
1564,885108,099482473099,Cream,-5.059999999999999,179.43,15.502366666666665,27,18
1565,885612,079117043439,Cream,-14.81,204.805,0.0,2,0
1566,888382,026542141971,Cream,-5.059999999999999,179.43,14.332737037037036,27,16
1567,889022,075450096507,Cream,-13.64,201.76000000000002,7.0425,5,1
1568,889026,075450096514,Cream,-5.84,181.46,14.9821,25,16
1569,889030,075450072754,Cream,-5.84,181.46,14.9821,25,16
1570,889034,075450072747,Cream,-3.889999999999999,176.38500000000002,16.703833333333336,30,22
1571,889410,099482473105,Cream,-5.84,181.46,15.613700000000001,25,17
1572,890096,070253161087,Cream,-10.129999999999999,192.625,14.481614285714286,14,9
1573,890098,070253161100,Cream,-5.449999999999999,180.44500000000002,12.8211,26,13
1574,890100,070253161056,Cream,-9.739999999999998,191.61,13.8545,15,9
1575,891686,020569897354,Cream,14.360526315789475,127.46868421052633,19.248600000000003,76,57
1576,892162,070784024882,Cream,-7.4,185.52,15.204766666666666,21,14
1577,892176,070784024950,Cream,-7.4,185.52,15.204766666666666,21,14
1578,892180,070784024974,Cream,-9.35,190.595,16.2726,16,12
1579,892784,070253161094,Cream,-7.4,185.52,13.700957142857144,21,12
1580,892788,070253161117,Cream,-7.4,185.52,13.700957142857144,21,12
1581,893182,070253641053,Cream,-13.64,201.76000000000002,13.3585,5,3
1582,893186,070253649004,Cream,-13.64,201.76000000000002,13.3585,5,3
1583,893190,070253641015,Cream,-4.279999999999999,177.4,15.420072413793104,29,19
1584,893236,018894302001,Cream,-12.469999999999999,198.715,11.9283,8,4
1585,893466,034500632751,Cream,-14.03,202.775,11.7299,4,2
1586,893480,20743543,Cream,-8.96,189.58,15.625582352941178,17,12
1587,895948,070784021522,Cream,-10.129999999999999,192.625,13.353757142857143,14,8
1588,895954,070784021485,Cream,-7.01,184.505,12.6227,22,11
1589,895972,070784021430,Cream,-12.08,197.70000000000002,12.855122222222224,9,5
1590,895978,070784021607,Cream,-12.08,197.70000000000002,12.855122222222224,9,5
1591,895984,070784021461,Cream,-12.08,197.70000000000002,12.855122222222224,9,5
1592,896858,072530502033,Cream,-6.619999999999999,183.49,15.075126086956523,23,15
1593,897218,041512064500,Cream,-14.81,204.805,0.0,2,0
1594,897840,075450096736,Cream,10.540000000000003,138.83,17.32925223880597,67,44
